MŠ pri základnej škole,Žilinský,Chlebnice,Materská škola pri ZŠ - Chlebnice,Chlebnice 133,3.1
MŠ pri základnej škole,Žilinský,Dlhá nad Oravou,Materská škola pri ZŠ - Dlhá nad Oravou,Dlhá nad Oravou 110,4
MŠ celodenná starostlivosť,Žilinský,Dolný Kubín,"Materská škola - D.Kubín, Na Sihoti",Na Sihoti 1163/35,57.3
MŠ celodenná starostlivosť,Žilinský,Dolný Kubín,"Materská škola - D.Kubín, Obrancov mieru",Obrancov mieru 1775/14,57.3
MŠ celodenná starostlivosť,Žilinský,Dolný Kubín,"Materská škola - D.Kubín, Záskalická",Záskalická 2053/5,57.3
MŠ pri základnej škole,Žilinský,Dolný Kubín,"Materská škola pri ZŠ - D.Kubín, Komenského",Komenského 279/32,6
MŠ pri základnej škole,Žilinský,Habovka,"Materská škola pri ZŠ - Habovka, E.P.Bárdoša",E. P. Bárdoša 235/50,5
MŠ pri základnej škole,Žilinský,Hladovka,EP pri ZŠ s MŠ-MŠ - Hladovka,Hladovka 47,4
MŠ celodenná starostlivosť,Žilinský,Horná Lehota,Materská škola - Horná Lehota,Horná Lehota 79,2
MŠ pri základnej škole,Žilinský,Istebné,Materská škola pri ZŠ - Istebné,Istebné č. 152,5.9
MŠ pri základnej škole,Žilinský,Klin,EP pri ZŠ s MŠ-MŠ - Klin,Klin 224,7.7
MŠ celodenná starostlivosť,Žilinský,Kraľovany,Materská škola - Kraľovany,Kraľovany 93,2
MŠ celodenná starostlivosť,Žilinský,Krivá,Materská škola - Krivá,Krivá č. 167,2.6
MŠ pri základnej škole,Žilinský,Krušetnica,EP pri ZŠ s MŠ-MŠ - Krušetnica,Krušetnica 48,2
MŠ pri základnej škole,Žilinský,Liesek,"Materská škola pri ZŠ - Liesek, Oravická",Oravická 94,11.4
MŠ pri základnej škole I. st.,Žilinský,Čimhová,"Materská škola pri ZŠ - Čimhová, Nová",Nová 6,4
MŠ pri základnej škole,Žilinský,Lokca,EP pri ZŠ s MŠ-MŠ - Lokca,Lokca 461,5.5
MŠ pri základnej škole I. st.,Žilinský,Lomná,EP pri ZŠ s MŠ-MŠ - Lomná,Lomná 135,3.1
MŠ pri základnej škole,Žilinský,Malatiná,Materská škola pri ZŠ - Malatiná,Malatiná 70,2.7
MŠ celodenná starostlivosť,Žilinský,Medzibrodie nad Oravou,"Materská škola - Medzibrodie nad Oravou, č.",č. 122,2
MŠ pri základnej škole,Žilinský,Mútne,EP pri ZŠ s MŠ-MŠ - Mútne,Mútne 764,7.3
MŠ pri základnej škole,Žilinský,Oravská Jasenica,Materská škola pri ZŠ - Oravská Jasenica,Oravská Jasenica 141,6.9
MŠ pri základnej škole,Žilinský,Oravská Lesná,"Materská škola pri ZŠ - Oravská Lesná, Ústredie",Ústredie 299,8.5
MŠ pri základnej škole,Žilinský,Oravská Polhora,EP pri ZŠ s MŠ-MŠ - Oravská Polhora,Oravská Polhora 129,3.7
MŠ celodenná starostlivosť,Žilinský,Oravská Poruba,Materská škola - Oravská Poruba,Oravská Poruba 46,3
MŠ pri základnej škole,Žilinský,Oravské Veselé,EP pri ZŠ s MŠ-MŠ - Oravské Veselé,Oravské Veselé 374,7
MŠ celodenná starostlivosť,Žilinský,Oravský Biely Potok,Materská škola - Oravský Biely Potok,Oravský Biely Potok 37,2
MŠ pri základnej škole,Žilinský,Oravský Podzámok,EP pri ZŠ s MŠ-MŠ - Oravský Podzámok,Oravský Podzámok 50,3.8
MŠ celodenná starostlivosť,Žilinský,Párnica,Materská škola - Párnica,Párnica 86,0.2
MŠ celodenná starostlivosť,Žilinský,Pribiš,Materská škola - Pribiš,Pribiš 139,1.7
MŠ celodenná starostlivosť,Žilinský,Pucov,Materská škola - Pucov,Pucov 112,4
MŠ pri základnej škole,Žilinský,Rabča,"EP pri ZŠ s MŠ-MŠ - Rabča, Kostolná",Kostolná 855,13
MŠ pri základnej škole,Žilinský,Rabča,"EP pri ZŠ s MŠ-MŠ - Rabča, Školská",Školská 438,13
MŠ pri základnej škole,Žilinský,Rabčice,EP pri ZŠ s MŠ-MŠ - Rabčice,Rabčice 189,3.3
MŠ celodenná starostlivosť,Žilinský,Sedliacka Dubová,Materská škola - Sedliacka Dubová,Sedliacka Dubová 31,1.1
MŠ celodenná starostlivosť,Žilinský,Sihelné,Materská škola - Sihelné,Sihelné 456,4.8
MŠ celodenná starostlivosť,Žilinský,Štefanov nad Oravou,Materská škola - Štefanov nad Oravou,Štefanov nad Oravou 127,2
MŠ celodenná starostlivosť,Žilinský,Suchá Hora,Materská škola - Suchá Hora,Suchá Hora 1,4.6
MŠ celodenná starostlivosť,Žilinský,Ťapešovo,Materská škola - Ťapešovo,Ťapešovo 117,2.3
MŠ celodenná starostlivosť,Žilinský,Tvrdošín,"Materská škola - Tvrdošín, Oravské nábrežie",Oravské nábrežie 142,55.7
MŠ pri základnej škole I. st.,Žilinský,Vasiľov,Materská škola pri ZŠ - Vasiľov,Vasiľov 58,2.8
MŠ pri základnej škole I. st.,Žilinský,Vavrečka,EP pri ZŠ s MŠ-MŠ - Vavrečka,Vavrečka 106,7.4
MŠ celodenná starostlivosť,Žilinský,Veličná,Materská škola - Veličná,Veličná 123,2
MŠ pri základnej škole,Žilinský,Vitanová,"EP pri ZŠ s MŠ-MŠ - Vitanová, Školská",Školská 317,4.6
MŠ pri základnej škole I. st.,Žilinský,Vyšný Kubín,"Materská škola pri ZŠ - Vyšný Kubín, Vyšnokubínska",Vyšnokubínska 135/35,2.5
MŠ pri základnej škole I. st.,Žilinský,Zábiedovo,EP pri ZŠ s MŠ-MŠ - Zábiedovo,Zábiedovo 138/82,2.6
MŠ pri základnej škole,Žilinský,Zákamenné,EP pri ZŠ s MŠ-MŠ - Zákamenné,Zákamenné 331,14
MŠ pri základnej škole,Žilinský,Zákamenné,EP pri ZŠ s MŠ-MŠ - Zákamenné,Zákamenné 1000,14
MŠ pri základnej škole,Žilinský,Žaškov,"EP pri ZŠ s MŠ-MŠ - Žaškov, Matúšovská",Matúšovská 474,5.7
MŠ celodenná starostlivosť,Žilinský,Zázrivá,"Materská škola - Zázrivá, Stred",Stred 172,5.4
MŠ celodenná starostlivosť,Žilinský,Bešeňová,Materská škola - Bešeňov,Bešeňová 66,2
MŠ celodenná starostlivosť,Žilinský,Bobrovec,Materská škola - Bobrovec,Bobrovec 94,5.9
MŠ pri základnej škole I. st.,Žilinský,Dúbrava,Materská škola pri ZŠ - Dúbrava,Dúbrava 30,6
MŠ celodenná starostlivosť,Žilinský,Hubová,"Materská škola - Hubová, Kostolíky",Kostolíky 354/7,3.1
MŠ pri základnej škole,Žilinský,Hybe,EP pri ZŠ s MŠ-MŠ - Hybe,Hybe 2,2.1
MŠ celodenná starostlivosť,Žilinský,Jakubovany,Materská škola - Jakubovany,Jakubovany 20,4.1
MŠ celodenná starostlivosť,Žilinský,Kalameny,Materská škola - Kalameny,Kalameny 4,1
MŠ pri základnej škole,Žilinský,Komjatná,"EP pri ZŠ s MŠ-MŠ - Komjatná, Školská",Školská 291,5.9
MŠ celodenná starostlivosť,Žilinský,Kráľova Lehota,Materská škola - Kráľova Lehota,Kráľova Lehota 82,3
MŠ celodenná starostlivosť,Žilinský,Kvačany,Materská škola - Kvačany,Kvačany 232,2.7
MŠ pri základnej škole,Žilinský,Likavka,"Materská škola pri ZŠ - Likavka, Školská",Školská 480,8
MŠ pri základnej škole,Žilinský,Liptovská Lúžna,EP pri ZŠ s MŠ-MŠ - Lipt.Lúžna,Liptovská Lúžna 548,6.1
MŠ pri základnej škole,Žilinský,Liptovská Osada,"Materská škola pri ZŠ - Lipt.Osada, Školská",Školská 57,7.1
MŠ celodenná starostlivosť,Žilinský,Liptovská Sielnica,Materská škola - Lipt.Sielnica,Liptovská Sielnica 78,2
MŠ pri základnej škole,Žilinský,Liptovská Teplá,"Materská škola pri ZŠ - Lipt.Teplá, Hlinisko",Hlinisko 320,5.6
MŠ celodenná starostlivosť,Žilinský,Ivachnová,Materská škola - Ivachnová,Ivachnová 7,2
MŠ pri základnej škole,Žilinský,Liptovský Hrádok,"EP pri ZŠ s MŠ-MŠ - Lipt.Hrádok, Hradná",Hradná 335,18.3
MŠ celodenná starostlivosť,Žilinský,Liptovský Peter,Materská škola - Lipt.Peter,Liptovský Peter č.1,3
MŠ celodenná starostlivosť,Žilinský,Liptovská Porúbka,"Materská škola - Lipt.Porúbka, Porúbka",Porúbka 170,2.7
MŠ pri základnej škole,Žilinský,Liptovský Ján,"Materská škola pri ZŠ - Lipt.Ján, Starojánska",Starojánska 19,7.1
MŠ pri základnej škole I. st.,Žilinský,Liptovský Mikuláš,"EP pri ZŠ s MŠ-MŠ - Lipt.Mikuláš,  P.J.Kerna",Ul. P. J. Kerna 76,10.6
MŠ celodenná starostlivosť,Žilinský,Liptovský Trnovec,Materská škola - Lipt.Trnovec,Liptovský Trnovec 26,2.1
MŠ pri základnej škole,Žilinský,Lisková,"EP pri ZŠ s MŠ-MŠ - Lisková,  pod Chočom",Ulica pod Chočom 112,7.6
MŠ pri základnej škole,Žilinský,Ľubeľa,Materská škola pri ZŠ - Ľubeľa,Ľubeľa 161,3.5
MŠ pri základnej škole,Žilinský,Ľubochňa,EP pri ZŠ s MŠ-MŠ - Ľubochňa,Ľubochňa 93,5.1
MŠ celodenná starostlivosť,Žilinský,Ludrová,Materská škola - Ludrová,Ludrová 391,5
MŠ celodenná starostlivosť,Žilinský,Martinček,Materská škola - Martin,Martinček 28,2
MŠ pri základnej škole,Žilinský,Partizánska Ľupča,Materská škola pri ZŠ - Partizánska Ľupča,Partizánska Ľupča 419,4
MŠ celodenná starostlivosť,Žilinský,Pavčina Lehota,Materská škola - Pavčina Lehota,Pavčina Lehota 88,2
MŠ celodenná starostlivosť,Žilinský,Prosiek,Materská škola - Prosiek,Prosiek 50,1
MŠ celodenná starostlivosť,Žilinský,Ružomberok,"Materská škola - Ružomberok, Bystrická c.",Bystrická cesta 70,76.6
MŠ celodenná starostlivosť,Žilinský,Ružomberok,"Materská škola - Ružomberok, A.Bernoláka",A. Bernoláka 17,76.6
MŠ celodenná starostlivosť,Žilinský,Ružomberok,"Materská škola - Ružomberok, Riadok",Riadok 4,76.6
MŠ celodenná starostlivosť,Žilinský,Ružomberok-Biely Potok,"Materská škola - Ružomberok, Hlavná",Hlavná 26,76.6
MŠ celodenná starostlivosť,Žilinský,Ružomberok-Černová,"Materská škola - Ružomberok, Pri Váhu",Pri Váhu 68,76.6
MŠ celodenná starostlivosť,Žilinský,Ružomberok-Hrboltová,"Materská škola - Ružomberok, Potočná",Potočná 6,76.6
MŠ celodenná starostlivosť,Žilinský,Liptovské Sliače,"Materská škola - Lipt.Sliače, Na Majeri",Na Majeri 543/1,10.7
MŠ pri základnej škole I. st.,Žilinský,Stankovany,Materská škola pri ZŠ - Stankovany,Stankovany 330,3.6
MŠ celodenná starostlivosť,Žilinský,Štiavnička,Materská škola - Štiavnička,Štiavnička 86,5
MŠ pri základnej škole,Žilinský,Svätý Kríž,Materská škola pri ZŠ - Svätý Kríž,Svätý Kríž 194,4.8
MŠ pri základnej škole I. st.,Žilinský,Švošov,Materská škola pri ZŠ - Švošov,Švošov 71,2.5
MŠ pri základnej škole I. st.,Žilinský,Valaská Dubová,Materská škola pri ZŠ - Valaská Dubová,Valaská Dubová 137,2.8
MŠ celodenná starostlivosť,Žilinský,Vavrišovo,Materská škola - Vavrišovo,Vavrišovo 4,2
MŠ celodenná starostlivosť,Žilinský,Veterná Poruba,Materská škola - Veterná Poruba,Veterná Poruba 36,2
MŠ celodenná starostlivosť,Žilinský,Vlachy,Materská škola - Vlachy,Vlachy 109,2
MŠ celodenná starostlivosť,Žilinský,Závažná Poruba,Materská škola - Závažná Poruba,Závažná Poruba 139,5.5
MŠ celodenná starostlivosť,Žilinský,Belá - Dulice,Materská škola - Belá - Dulice,Belá - Dulice 87,3
MŠ celodenná starostlivosť,Žilinský,Blatnica,Materská škola - Blatnica,Blatnica 393,4.7
MŠ celodenná starostlivosť,Žilinský,Bystrička,Materská škola - Bystrička,Bystrička 137,5.5
MŠ celodenná starostlivosť,Žilinský,Ďanová,Materská škola - Ďanová,Ďanová 151,3
MŠ celodenná starostlivosť,Žilinský,Dražkovce,Materská škola - Dražkovce,Dražkovce 154,4.8
MŠ pri základnej škole I. st.,Žilinský,Dubové,Materská škola pri ZŠ - Dubové,Dubové 51,2.9
MŠ celodenná starostlivosť,Žilinský,Háj,Materská škola - Háj,Háj 69,1.1
MŠ celodenná starostlivosť,Žilinský,Horná Štubňa,Materská škola - Horná Štubňa,Horná Štubňa 528,4
MŠ celodenná starostlivosť,Žilinský,Jazernica,Materská škola - Jazernica,Jazernica 84,2.5
MŠ celodenná starostlivosť,Žilinský,Kláštor pod Znievom,Materská škola - Kláštor pod Znievom,Kláštor pod Znievom 9,4.3
MŠ celodenná starostlivosť,Žilinský,Košťany nad Turcom,Materská škola - Košťany nad Turcom,Košťany nad Turcom 169,4
MŠ celodenná starostlivosť,Žilinský,Krpeľany,Materská škola - Krpeľany,Krpeľany 143,4
MŠ celodenná starostlivosť,Žilinský,Lipovec,"Materská škola - Lipovec, Hrabiny",Hrabiny 290,2
MŠ pri základnej škole I. st.,Žilinský,Malý Čepčín,EP pri ZŠ s MŠ-MŠ - Malý Čepčín,Malý Čepčín 34,2.7
MŠ pri základnej škole,Žilinský,Martin,"Materská škola pri ZŠ - Martin, Gorkého",Gorkého 31,13.5
MŠ celodenná starostlivosť,Žilinský,Vrútky,"Materská škola - Vrútky, Nábrežná",Nábrežná 2,22.7
MŠ pri základnej škole,Žilinský,Vrútky,"EP pri ZŠ s MŠ-MŠ - Vrútky, 1.Čsl.brigády",1. Čsl. brigády 3257/39,11.7
MŠ celodenná starostlivosť,Žilinský,Vrútky,"Materská škola - Vrútky, Francúzs.partizánov",Francúzs. partizánov 19,22.7
MŠ pri základnej škole,Žilinský,Martin,"Materská škola pri ZŠ - Martin, Priehradná",Priehradná 28,10.8
MŠ celodenná starostlivosť,Žilinský,Mošovce,Materská škola - Mošovce,Mošovce 359,4
MŠ celodenná starostlivosť,Žilinský,Necpaly,Materská škola - Necpaly,Necpaly 213,3
MŠ celodenná starostlivosť,Žilinský,Podhradie,Materská škola - Podhradie,Podhradie 237,2.3
MŠ celodenná starostlivosť,Žilinský,Príbovce,Materská škola - Príbovce,Príbovce 171,3.8
MŠ pri základnej škole,Žilinský,Sklabiňa,Materská škola pri ZŠ - Sklabiňa,Sklabiňa 138,2.8
MŠ celodenná starostlivosť,Žilinský,Sklené,Materská škola - Sklené,Sklené 389,3.2
MŠ celodenná starostlivosť,Žilinský,Slovany,Materská škola - Slovany,Slovany 102,2
MŠ celodenná starostlivosť,Žilinský,Slovenské Pravno,Materská škola - Slovenské Pravno,Slovenské Pravno 328,3.4
MŠ celodenná starostlivosť,Žilinský,Sučany,"Materská škola - Sučany, Hurbanova",Hurbanova 10,12
MŠ celodenná starostlivosť,Žilinský,Šútovo,"Materská škola - Šútovo,  Fatranska",Ul. Fatranska 88,2.2
MŠ celodenná starostlivosť,Žilinský,Trebostovo,Materská škola - Trebostovo,Trebostovo 5,2.1
MŠ celodenná starostlivosť,Žilinský,Turany,"Materská škola - Turany, Krížna",Krížna 1157/11,12
MŠ celodenná starostlivosť,Žilinský,Turček,Materská škola - Turček,Turček 184,2
MŠ pri základnej škole I. st.,Žilinský,Turčianska Štiavnička,"Materská škola pri ZŠ - Turčianska Štiavnička,  čsl.armády",Ul. čsl. armády 290/18,3.5
MŠ celodenná starostlivosť,Žilinský,Turčianske Jaseno,Materská škola - Turč.Jaseno,Turčianske Jaseno 71,1.7
MŠ pri základnej škole,Žilinský,Turčianske Teplice,"EP pri ZŠ s MŠ-MŠ - Turč.Teplice, SNP",SNP 10/81,17.9
MŠ pri základnej škole,Žilinský,Turčianske Teplice,"EP pri ZŠ s MŠ-MŠ - Turč.Teplice, Školská",Školská 397/4,17.9
MŠ pri základnej škole I. st.,Žilinský,Turčianske Teplice,"EP pri ZŠ s MŠ-MŠ - Turč.Teplice, Žarnovická",Žarnovická 1049/26,5.7
MŠ celodenná starostlivosť,Žilinský,Valča,Materská škola - Valča,Valča 375,7.9
MŠ celodenná starostlivosť,Žilinský,Žabokreky,Materská škola - Žabokreky,Žabokreky 166,7.3
MŠ pri základnej škole I. st.,Žilinský,Lietavská Svinná-Babkov,"EP pri ZŠ s MŠ-MŠ - Lietavská Svinná, Babkov",Babkov 85,6.5
MŠ pri základnej škole,Žilinský,Belá,"EP pri SŠ-MŠ - Belá, SNP",SNP 320,16
MŠ celodenná starostlivosť,Žilinský,Bitarová,Materská škola - Bitarová,Bitarová 94,2
MŠ celodenná starostlivosť,Žilinský,Brezany,Materská škola - Brezany,Brezany 122,2
MŠ pri základnej škole I. st.,Žilinský,Hlboké nad Váhom,Materská škola pri ZŠ - Hlboké n.V.,Hlboké nad Váhom 218,3.6
MŠ celodenná starostlivosť,Žilinský,Bytča,"Materská škola - Bytča, m.č.Hliník n.Váhom",m. č. Hliník n.Váhom 167,22.6
MŠ celodenná starostlivosť,Žilinský,Bytča,"Materská škola - Bytča, m.č.Hrabové",m. č. Hrabové 89,22.6
MŠ celodenná starostlivosť,Žilinský,Bytča,"Materská škola - Bytča, m.č.Pšurnovice",m. č. Pšurnovice 176,22.6
MŠ pri základnej škole,Žilinský,Divina,EP pri ZŠ s MŠ-MŠ - Divina,Divina 527,5.7
MŠ pri základnej škole I. st.,Žilinský,Divinka,EP pri ZŠ s MŠ-MŠ - Divinka,Divinka 4,4.8
MŠ pri základnej škole,Žilinský,Dlhé Pole,EP pri ZŠ s MŠ-MŠ - Dlhé Pole,Dlhé Pole 203,6.1
MŠ pri základnej škole,Žilinský,Dolný Hričov,"Materská škola pri ZŠ - Dolný Hričov, Osloboditeľov",Osloboditeľov 213,6
MŠ celodenná starostlivosť,Žilinský,Fačkov,Materská škola - Fačkov,Fačkov 190,2.8
MŠ celodenná starostlivosť,Žilinský,Gbeľany,"Materská škola - Gbeľany, Urbárska",Urbárska 139/1,3.9
MŠ pri základnej škole,Žilinský,Hôrky,EP pri ZŠ s MŠ-MŠ - Hôrky,Hôrky 168,10.9
MŠ pri základnej škole I. st.,Žilinský,Horný Hričov,"Materská škola pri ZŠ - Horný Hričov, Mládeže",Mládeže 156,3.1
MŠ celodenná starostlivosť,Žilinský,Hričovské Podhradie,Materská škola - Hričovské Podhradie,Hričovské Podhradie 98,2
MŠ pri základnej škole,Žilinský,Jablonové,EP pri ZŠ s MŠ-MŠ - Jablonové,Jablonové 118,5
MŠ celodenná starostlivosť,Žilinský,Jasenové,Materská škola - Jasenové,Jasenové 1,2.6
MŠ pri základnej škole,Žilinský,Kamenná Poruba,"EP pri ZŠ s MŠ-MŠ - Kamenná Poruba, Školská",Školská 151/3,0.9
MŠ pri základnej škole,Žilinský,Kolárovice,Materská škola pri ZŠ - Kolárovice,Kolárovice 61,7.4
MŠ pri základnej škole I. st.,Žilinský,Konská,Materská škola pri ZŠ - Konská,Konská 399,5.3
MŠ pri základnej škole,Žilinský,Kotešová,Materská škola pri ZŠ - Kotešová,Kotešová 505,6.6
MŠ pri základnej škole I. st.,Žilinský,Krasňany,EP pri ZŠ s MŠ-MŠ - Krasňany,Krasňany 157,4.9
MŠ celodenná starostlivosť,Žilinský,Kunerad,Materská škola - Kunerad,Kunerad 213,4.7
MŠ pri základnej škole I. st.,Žilinský,Lietavská Svinná-Babkov,Materská škola pri ZŠ - Lietavská Svinná,Lietavská Svinná 105,6.5
MŠ pri základnej škole,Žilinský,Lutiše,Materská škola pri ZŠ - Lutiše,Lutiše 65,2.6
MŠ celodenná starostlivosť,Žilinský,Lysica,Materská škola - Lysica,Lysica 123,3.3
MŠ celodenná starostlivosť,Žilinský,Maršová - Rašov,Materská škola - Maršová - Rašov,Maršová - Rašov 1,3.3
MŠ celodenná starostlivosť,Žilinský,Mojš,Materská škola - Mojš,Mojš 150,4.1
MŠ celodenná starostlivosť,Žilinský,Nededza,Materská škola - Nededza,Nededza 136,4
MŠ celodenná starostlivosť,Žilinský,Ovčiarsko,"Materská škola - Ovčiarsko, Hričovská",Hričovská 31,2
MŠ pri základnej škole I. st.,Žilinský,Petrovice,Materská škola pri ZŠ - Petrovice,Petrovice 447,4.9
MŠ celodenná starostlivosť,Žilinský,Predmier,"Materská škola - Predmier, Bajzova",Bajzova 152,4.8
MŠ celodenná starostlivosť,Žilinský,Ďurčiná,Materská škola - Ďurčiná,Ďurčiná 225,4
MŠ celodenná starostlivosť,Žilinský,Veľká Čierna,Materská škola - Veľká Čierna,Veľká Čierna 11,2
MŠ celodenná starostlivosť,Žilinský,Rajecká Lesná,Materská škola - Rajecká Lesná,Rajecká Lesná 416,4
MŠ celodenná starostlivosť,Žilinský,Rajecké Teplice,"Materská škola - Rajecké Teplice, Osloboditeľov",Osloboditeľov 421/66,8
MŠ pri základnej škole I. st.,Žilinský,Hvozdnica,Materská škola pri ZŠ - Hvozdnica,Hvozdnica 66,3.8
MŠ pri základnej škole,Žilinský,Stráňavy,"EP pri ZŠ s MŠ-MŠ - Stráňavy, Víťazstva",Víťazstva 431,7.5
MŠ celodenná starostlivosť,Žilinský,Stránske,Materská škola - Stránske,Stránske 80,2.7
MŠ celodenná starostlivosť,Žilinský,Stráža,Materská škola - Stráža,Stráža 240,2
MŠ pri základnej škole,Žilinský,Súľov - Hradná,"EP pri ZŠ s MŠ-MŠ - Súľov - Hradná, Súľov",Súľov 114,5
MŠ celodenná starostlivosť,Žilinský,Svederník,Materská škola - Svederník,Svederník 21,4
MŠ pri základnej škole,Žilinský,Terchová,"EP pri ZŠ s MŠ-MŠ - Terchová, A.Hlinku",A. Hlinku 233/4,11.6
MŠ celodenná starostlivosť,Žilinský,Nezbudská Lúčka,Materská škola - Nezbudská Lúčka,Nezbudská Lúčka 3,2
MŠ pri základnej škole,Žilinský,Veľké Rovné,"Materská škola pri ZŠ - V.Rovné, Ústredie",Ústredie 8,8.7
MŠ celodenná starostlivosť,Žilinský,Zbyňov,"Materská škola - Zbyňov, Obchodná",Obchodná 112,3.8
MŠ pri základnej škole,Žilinský,Višňové,Materská škola pri ZŠ - Višňové,Višňové 446,9.4
MŠ celodenná starostlivosť,Žilinský,Turie,Materská škola - Turie,Turie 395,5
MŠ pri základnej škole,Žilinský,Žilina,"Materská škola pri ZŠ - Žilina, Brodno",Brodno 110,6
MŠ pri základnej škole,Žilinský,Rosina,Materská škola pri ZŠ - Rosina,Rosina č. 624,12.8
MŠ pri základnej škole,Žilinský,Teplička nad Váhom,"EP pri ZŠ s MŠ-MŠ - Teplička n.V., Školská",Školská 770,12.7
MŠ pri základnej škole,Žilinský,Žilina,"Materská škola pri ZŠ - Žilina, Dolná Trnovská",Dolná Trnovská 38,7.7
MŠ pri základnej škole,Žilinský,Žilina,"EP pri ZŠ s MŠ-MŠ - Žilina, Juraja Závodského",Juraja Závodského 16,11.9
MŠ celodenná starostlivosť,Žilinský,Dolný Kubín,"Materská škola - D.Kubín, Odbojárov",Odbojárov 1962/16,57.3
